AtlasCourseId,CourseReference,DORSCourseIdentifier,DORSForceContractIdentifier,AtlasVenueId,VenueName,DORSSiteIdentifier,CourseStartDateAndTime,CourseEndDateAndTime,CourseType,CourseEnabled,DORSSChemeName,DORSSchemeIdentifier,Notes
5684,CH194,2666938,639,5,Chester-le-Street Cricket Club,624,2017-11-11 08:30,2017-11-11 12:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Sep 25 2017 10:17AM BY: Ellie Sumpton  Client Name: Mr Simon Liddell, Id: 64931 - transferred into this course from course Id: 5619  ------------------------------------  ,NOTE ADDED: Sep 25 2017 10:17AM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Sep 26 2017  8:51AM BY: Joanne Coulter  Client Name: Ms Kirsty Brough, Id: 64771 - transferred into this course from course Id: 5637  ------------------------------------  ,NOTE ADDED: Sep 26 2017  8:51AM BY: Joanne Coulter    ------------------------------------  ,NOTE ADDED: Sep 26 2017  9:02AM BY: LCrossman  Client Name: Mrs Janet Walach, Id: 56372 - transferred into this course from course Id: 5534  ------------------------------------  ,NOTE ADDED: Sep 26 2017  9:02AM BY: LCrossman    ------------------------------------  ,NOTE ADDED: Sep 29 2017  2:26PM BY: Sam Foster  Client Name: Naomi SMALLMAN, Id: 64101 - transferred into this course from course Id: 5587  ------------------------------------  ,NOTE ADDED: Sep 29 2017  2:26PM BY: Sam Foster    ------------------------------------  ,NOTE ADDED: Oct  3 2017 12:14PM BY: LCrossman  Client Name: Naomi SMALLMAN, Id: 64101 - transferred out of this course on to Course Id: 5725  ------------------------------------  ,NOTE ADDED: Oct  3 2017 12:14PM BY: LCrossman    ------------------------------------  "
5724,MB1148,2666948,634,24,TAD Centre,152,2017-11-11 08:30,2017-11-11 12:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Sep 25 2017  8:13AM BY: Ellie Sumpton  Client Name: Mr Richard Mcrobbie, Id: 64406 - transferred into this course from course Id: 5577  ------------------------------------  ,NOTE ADDED: Sep 25 2017  8:13AM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Sep 27 2017 11:38AM BY: Ellie Sumpton  Client Name: Ms Debbie Bourne, Id: 65353 - transferred out of this course on to Course Id: 5736  ------------------------------------  ,NOTE ADDED: Sep 27 2017 11:38AM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Sep 28 2017 10:07AM BY: Joanne Coulter  Client Name: Mr Ansab Shan, Id: 64952 - transferred into this course from course Id: 5728  ------------------------------------  ,NOTE ADDED: Sep 28 2017 10:07AM BY: Joanne Coulter    ------------------------------------  ,NOTE ADDED: Oct  2 2017  8:42AM BY: Justin Goult  Client Name: Andrew Pinchbeck, Id: 63929 - transferred into this course from course Id: 5495  ------------------------------------  ,NOTE ADDED: Oct  2 2017  8:42AM BY: Justin Goult    ------------------------------------  "
5665,D4CCH20C,2666091,223,5,Chester-le-Street Cricket Club,624,2017-11-10 15:00,2017-11-10 17:15,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5665,D4CCH20C,2666091,641,5,Chester-le-Street Cricket Club,624,2017-11-10 15:00,2017-11-10 17:15,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5683,CH193A,2666937,639,5,Chester-le-Street Cricket Club,624,2017-11-10 13:30,2017-11-10 17:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,NULL
5723,ST695A,2666947,634,9,Durham Tees Valley Business Centre,709,2017-11-10 13:30,2017-11-10 17:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Sep 25 2017 12:32PM BY: LCrossman  Client Name: Mrs Victoria Holloway, Id: 65003 - transferred out of this course on to Course Id: 5722  ------------------------------------  ,NOTE ADDED: Sep 25 2017 12:32PM BY: LCrossman    ------------------------------------  ,NOTE ADDED: Sep 26 2017  8:26AM BY: Joanne Coulter  Client Name: Mr ROBERT NADEN, Id: 63720 - transferred into this course from course Id: 5586  ------------------------------------  ,NOTE ADDED: Sep 26 2017  8:26AM BY: Joanne Coulter    ------------------------------------  "
5664,D4CCH20B,2666090,223,5,Chester-le-Street Cricket Club,624,2017-11-10 11:45,2017-11-10 14:00,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5664,D4CCH20B,2666090,641,5,Chester-le-Street Cricket Club,624,2017-11-10 11:45,2017-11-10 14:00,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5663,D4CCH20A,2666089,223,5,Chester-le-Street Cricket Club,624,2017-11-10 09:00,2017-11-10 11:15,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5663,D4CCH20A,2666089,641,5,Chester-le-Street Cricket Club,624,2017-11-10 09:00,2017-11-10 11:15,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5682,CH193,2666936,639,5,Chester-le-Street Cricket Club,624,2017-11-10 08:30,2017-11-10 12:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,NULL
5722,ST695,2666946,634,9,Durham Tees Valley Business Centre,709,2017-11-10 08:30,2017-11-10 12:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Sep 25 2017 12:32PM BY: LCrossman  Client Name: Mrs Victoria Holloway, Id: 65003 - transferred into this course from course Id: 5723  ------------------------------------  ,NOTE ADDED: Sep 25 2017 12:32PM BY: LCrossman    ------------------------------------  ,NOTE ADDED: Sep 26 2017  8:22AM BY: Joanne Coulter  Client Name: Hamid Rauf, Id: 64503 - transferred into this course from course Id: 5618  ------------------------------------  ,NOTE ADDED: Sep 26 2017  8:22AM BY: Joanne Coulter    ------------------------------------  ,NOTE ADDED: Sep 26 2017 10:35AM BY: LCrossman  Client Name: Raymond, Id: 62615 - transferred into this course from course Id: 5711  ------------------------------------  ,NOTE ADDED: Sep 26 2017 10:35AM BY: LCrossman    ------------------------------------  ,NOTE ADDED: Oct  2 2017 10:06AM BY: Sam Foster  Client Name: Alastair Stent, Id: 62743 - transferred into this course from course Id: 5578  ------------------------------------  ,NOTE ADDED: Oct  2 2017 10:06AM BY: Sam Foster    ------------------------------------  ,NOTE ADDED: Oct  3 2017  8:18AM BY: Ellie Sumpton  Client Name: Tonya Teasdale, Id: 62261 - transferred into this course from course Id: 5580  ------------------------------------  ,NOTE ADDED: Oct  3 2017  8:18AM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Oct  5 2017  1:22PM BY: Amanda Thomas  Client Name: Julie Collier, Id: 62507 - transferred into this course from course Id: 5585  ------------------------------------  ,NOTE ADDED: Oct  5 2017  1:22PM BY: Amanda Thomas    ------------------------------------  "
5681,DC92A,2666935,639,18,Signature,708,2017-11-09 13:30,2017-11-09 17:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Sep 26 2017  2:40PM BY: LCrossman  Client Name: Malcolm Peter Michiles, Id: 65288 - transferred into this course from course Id: 5633  ------------------------------------  ,NOTE ADDED: Sep 26 2017  2:40PM BY: LCrossman    ------------------------------------  ,NOTE ADDED: Oct  2 2017 11:02AM BY: LCrossman  Client Name: Stephen Keelie, Id: 65801 - transferred into this course from course Id: 5637  ------------------------------------  ,NOTE ADDED: Oct  2 2017 11:02AM BY: LCrossman    ------------------------------------  ,NOTE ADDED: Oct  4 2017 10:29AM BY: Joanne Coulter  Client Name: Mr G aTONKS, Id: 63840 - transferred into this course from course Id: 5630  ------------------------------------  ,NOTE ADDED: Oct  4 2017 10:29AM BY: Joanne Coulter    ------------------------------------  ,NOTE ADDED: Oct  4 2017  1:26PM BY: Temp3 Temp3  Client Name: Ben Hennon, Id: 63594 - transferred into this course from course Id: 5631  ------------------------------------  ,NOTE ADDED: Oct  4 2017  1:26PM BY: Temp3 Temp3    ------------------------------------  "
5721,ST694A,2666945,634,9,Durham Tees Valley Business Centre,709,2017-11-09 13:30,2017-11-09 17:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Sep 25 2017  1:18PM BY: Ellie Sumpton  Client Name: Mr Jeremy REVIL, Id: 61798 - transferred into this course from course Id: 5617  ------------------------------------  ,NOTE ADDED: Sep 25 2017  1:18PM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Oct  3 2017  8:35AM BY: LCrossman  Client Name: Ms Patrica Penn, Id: 64763 - transferred into this course from course Id: 5734  ------------------------------------  ,NOTE ADDED: Oct  3 2017  8:35AM BY: LCrossman    ------------------------------------  ,NOTE ADDED: Oct  5 2017  1:08PM BY: Ellie Sumpton  Client Name: Mrs Terri Harris, Id: 64465 - transferred into this course from course Id: 5594  ------------------------------------  ,NOTE ADDED: Oct  5 2017  1:08PM BY: Ellie Sumpton    ------------------------------------  "
5680,DC92,2666934,639,18,Signature,708,2017-11-09 08:30,2017-11-09 12:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Sep 29 2017  8:04AM BY: LCrossman  Client Name: Hilary Sperring, Id: 64892 - transferred into this course from course Id: 5636  ------------------------------------  ,NOTE ADDED: Sep 29 2017  8:04AM BY: LCrossman    ------------------------------------  ,NOTE ADDED: Oct  4 2017  9:31AM BY: Joanne Coulter  Client Name: Mr Albert Graham Nelson, Id: 64475 - transferred into this course from course Id: 5578  ------------------------------------  ,NOTE ADDED: Oct  4 2017  9:31AM BY: Joanne Coulter    ------------------------------------  ,NOTE ADDED: Oct  4 2017 11:50AM BY: Joanne Coulter  Client Name: Emma Scarr, Id: 63427 - transferred into this course from course Id: 5631  ------------------------------------  ,NOTE ADDED: Oct  4 2017 11:50AM BY: Joanne Coulter    ------------------------------------  ,NOTE ADDED: Oct  5 2017  8:25AM BY: LCrossman  Client Name: Mr David Newby, Id: 66048 - transferred into this course from course Id: 5653  ------------------------------------  ,NOTE ADDED: Oct  5 2017  8:25AM BY: LCrossman    ------------------------------------  ,NOTE ADDED: Oct  6 2017  3:07PM BY: Ellie Sumpton  Client Name: Michael Rochford, Id: 63343 - transferred into this course from course Id: 5630  ------------------------------------  ,NOTE ADDED: Oct  6 2017  3:07PM BY: Ellie Sumpton    ------------------------------------  "
5720,ST694,2666944,634,9,Durham Tees Valley Business Centre,709,2017-11-09 08:30,2017-11-09 12:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Sep 26 2017  9:14AM BY: Joanne Coulter  Client Name: Ms Natalie York, Id: 64645 - transferred into this course from course Id: 5618  ------------------------------------  ,NOTE ADDED: Sep 26 2017  9:14AM BY: Joanne Coulter    ------------------------------------  ,NOTE ADDED: Oct  3 2017  1:41PM BY: Amanda Thomas  Client Name: Mr Simon Bowker, Id: 65941 - transferred out of this course on to Course Id: 5672  ------------------------------------  ,NOTE ADDED: Oct  3 2017  1:41PM BY: Amanda Thomas    ------------------------------------  ,NOTE ADDED: Oct  5 2017  1:13PM BY: Amanda Thomas  Client Name: Mr Atiqul RAZAQ, Id: 63237 - transferred into this course from course Id: 5564  ------------------------------------  ,NOTE ADDED: Oct  5 2017  1:13PM BY: Amanda Thomas    ------------------------------------  "
5668,D4C79C,2666094,223,24,TAD Centre,152,2017-11-08 15:00,2017-11-08 17:15,Driving 4 Change,YES,Driving 4 Change Course,5,"NOTE ADDED: Sep 20 2017 12:42PM BY: Justin Goult  Client Name: Mr Michael Ballott, Id: 61283 - transferred into this course from course Id: 5556  ------------------------------------  ,NOTE ADDED: Sep 20 2017 12:42PM BY: Justin Goult    ------------------------------------  "
5668,D4C79C,2666094,636,24,TAD Centre,152,2017-11-08 15:00,2017-11-08 17:15,Driving 4 Change,YES,Driving 4 Change Course,5,"NOTE ADDED: Sep 20 2017 12:42PM BY: Justin Goult  Client Name: Mr Michael Ballott, Id: 61283 - transferred into this course from course Id: 5556  ------------------------------------  ,NOTE ADDED: Sep 20 2017 12:42PM BY: Justin Goult    ------------------------------------  "
5679,DT148A,2666933,639,16,Morrison Trust Darlington,626,2017-11-08 13:30,2017-11-08 17:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Sep 25 2017  9:45AM BY: Ellie Sumpton  Client Name: Ms Carole Metcalfe, Id: 64707 - transferred into this course from course Id: 5627  ------------------------------------  ,NOTE ADDED: Sep 25 2017  9:45AM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Oct  6 2017 10:52AM BY: Joanne Coulter  Client Name: Harold Kell, Id: 63944 - transferred into this course from course Id: 5631  ------------------------------------  ,NOTE ADDED: Oct  6 2017 10:52AM BY: Joanne Coulter    ------------------------------------  "
5719,MB1147A,2666943,634,24,TAD Centre,152,2017-11-08 13:30,2017-11-08 17:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Sep 25 2017 10:58AM BY: LCrossman  Client Name: Mr THOMAS PROFITT, Id: 62026 - transferred into this course from course Id: 5493  ------------------------------------  ,NOTE ADDED: Sep 25 2017 10:58AM BY: LCrossman    ------------------------------------  ,NOTE ADDED: Sep 26 2017  9:04AM BY: Joanne Coulter  Client Name: Ms Goria Morley, Id: 64777 - transferred into this course from course Id: 5632  ------------------------------------  ,NOTE ADDED: Sep 26 2017  9:04AM BY: Joanne Coulter    ------------------------------------  ,NOTE ADDED: Sep 29 2017  9:20AM BY: Ellie Sumpton  Client Name: Alan Turner, Id: 63900 - transferred into this course from course Id: 5577  ------------------------------------  ,NOTE ADDED: Sep 29 2017  9:20AM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Oct  6 2017 12:26PM BY: Amanda Thomas  Client Name: Mr Lee UPTON, Id: 62888 - transferred into this course from course Id: 5564  ------------------------------------  ,NOTE ADDED: Oct  6 2017 12:26PM BY: Amanda Thomas    ------------------------------------  "
5667,D4C79B,2666093,223,24,TAD Centre,152,2017-11-08 11:45,2017-11-08 14:00,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5667,D4C79B,2666093,636,24,TAD Centre,152,2017-11-08 11:45,2017-11-08 14:00,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5666,D4C79A,2666092,223,24,TAD Centre,152,2017-11-08 09:00,2017-11-08 11:15,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5666,D4C79A,2666092,636,24,TAD Centre,152,2017-11-08 09:00,2017-11-08 11:15,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5678,DT148,2666932,639,16,Morrison Trust Darlington,626,2017-11-08 08:30,2017-11-08 12:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Sep 27 2017  8:42AM BY: Joanne Coulter  Client Name: Christopher Kerr, Id: 64397 - transferred out of this course on to Course Id: 5691  ------------------------------------  ,NOTE ADDED: Sep 27 2017  8:42AM BY: Joanne Coulter    ------------------------------------  ,NOTE ADDED: Sep 27 2017  1:39PM BY: LCrossman  Client Name: Paul James, Id: 64521 - transferred into this course from course Id: 5615  ------------------------------------  ,NOTE ADDED: Sep 27 2017  1:39PM BY: LCrossman    ------------------------------------  ,NOTE ADDED: Oct  3 2017  9:47AM BY: Amanda Thomas  Client Name: Mrs Jean Milne, Id: 65302 - transferred into this course from course Id: 5673  ------------------------------------  ,NOTE ADDED: Oct  3 2017  9:47AM BY: Amanda Thomas    ------------------------------------  ,NOTE ADDED: Oct  4 2017  3:12PM BY: Ellie Sumpton  Client Name: Mrs Alison STOUT, Id: 63494 - transferred into this course from course Id: 5620  ------------------------------------  ,NOTE ADDED: Oct  4 2017  3:12PM BY: Ellie Sumpton    ------------------------------------  "
